"(-25, -16, -6, -4, -2, 2, 1, -1)",49
"(-11, 6, 28, 1, -4, -2, -4, -6)",49
"(-41, 2, 15, 6, 3, 3, 1, 0)",49
"(15, 1, -28, -6, 5, 6, 0, 2)",49
"(15, 10, 19, 5, 3, -3, 1, 5)",49
"(0, -11, -1, 0, -3, -2, -1, -4)",49
"(12, 0, -6, -5, -2, 1, -2, 0)",49
"(-21, -4, -13, -5, 0, -4, -1, 0)",49
"(-8, -7, 12, 3, -5, -2, 0, -1)",49
"(5, 4, -2, 1, -1, -1, 0, 1)",49
"(1, 4, 1, 4, 1, -1, 0, 0)",49
"(-2, -1, -8, -3, -3, 0, 2, 1)",49
"(0, -5, -10, -10, -2, -3, 0, -2)",49
"(3, 8, 28, 21, 8, 6, 3, 4)",49
"(2, 2, -2, 0, 0, -3, -2, -4)",49
"(4, -2, -6, -5, -4, -4, -4, -1)",49
"(-2, -1, 10, 2, -1, -3, -3, -2)",49
"(-9, 0, 0, 3, 0, 2, 2, -2)",49
"(-3, -16, -27, -13, -5, -3, -2, -1)",49
"(11, 13, 14, 12, 9, 7, 3, 3)",49
"(-6, -1, 2, 2, -2, -5, -2, -1)",49
"(0, 0, 7, 0, -1, -2, -1, 0)",49
"(11, 2, 5, -2, -3, 0, -1, 2)",49
"(-5, -6, -16, -11, -7, -7, -3, -1)",49
"(-3, 8, 5, 5, 1, 2, -1, -1)",49
"(1, 2, 3, 0, 1, -1, -1, -1)",49
"(-6, -5, -5, -5, -3, 0, -1, -3)",49
"(-1, -11, -12, -7, -2, -3, -3, -3)",49
"(-4, 3, 18, 10, 4, 4, 2, -1)",49
"(3, -2, -9, -6, -3, -2, -4, -1)",49
"(1, 4, 4, 3, 1, -1, 0, -1)",49
"(-4, 0, -3, -4, -3, -5, -15, -3)",49
"(9, 8, -1, -5, -6, -24, 9, 23)",49
"(0, 6, 6, 3, 5, 39, -1, -29)",49
"(-8, -7, 13, 15, 8, 15, 61, -21)",49
"(-4, -5, -9, -6, -2, -1, -4, -5)",49
"(-5, -9, -10, -5, -2, -1, 4, 5)",49
"(2, 3, 5, 4, -1, -18, -22, 9)",49
"(11, 14, -2, -4, -2, -4, -13, 5)",49
"(-2, -8, -32, -23, -7, -2, 5, 0)",49
"(2, 10, 42, 30, 9, 9, -13, -7)",49
"(-1, 7, 1, -1, -1, -8, 6, 6)",49
