-5,-5,-2,-4,0,0,0,-1
1,3,4,2,-1,-1,-2,-1
1,-2,1,0,1,-1,0,-1
-2,-3,-2,-5,-2,1,-1,-1
-2,-2,-5,-2,-1,-3,-1,0
4,2,7,7,1,1,-1,0
-10,-7,-7,-6,-1,1,-3,-1
-2,-5,-7,-5,-3,-3,0,-2
-20,-3,-11,-5,-3,-1,-1,1
20,22,36,29,8,4,1,0
-3,-13,-7,-8,-2,-2,0,0
11,4,1,-5,-2,-2,0,3
-13,-7,-8,-3,-3,-2,-2,-4
-9,-11,-14,-1,-4,-2,-1,-1
0,-5,-8,-15,-6,-4,-1,0
-1,3,-13,-18,-3,-1,-3,-3
7,-2,5,-4,-1,-1,0,-2
-15,3,6,3,8,4,1,4
20,18,20,13,3,0,0,-2
-7,-9,-15,-13,-6,-4,-4,-3
-3,-14,-12,-12,-5,-4,-4,-7
-8,-10,-14,-12,-5,-2,-2,0
-3,-11,-52,-12,-11,-6,-3,-2
-23,-8,69,31,16,9,5,0
40,17,13,18,-4,-5,-3,2
-5,12,-19,-45,-8,-1,1,0
18,32,73,102,35,11,4,5
-14,-10,-48,-43,-20,-12,-5,-4
-17,-19,-17,-32,-13,-8,-6,-6
8,-6,-1,52,21,10,4,3
23,3,-110,-62,-14,-4,-3,1
-13,-12,22,6,-1,-2,-4,-6
30,-20,-50,-25,-10,-3,0,2
-25,-33,-15,-19,-16,-12,-7,-9
-35,-41,77,-10,-2,2,1,-5
22,31,-111,-5,-2,-2,-1,2
8,43,104,69,26,14,8,10
29,-7,15,46,12,6,4,6
-15,47,10,11,9,3,-2,-5
-18,-41,0,-26,-13,-7,-4,-7
-20,-52,-46,-20,-7,-5,-3,-7
6,35,-53,-53,-27,-11,-10,-5
-10,12,33,24,4,-3,-2,-3
13,-26,-6,6,1,1,-2,1
-8,57,15,2,4,2,-2,-2
-20,-63,-23,1,-3,-6,-6,-11
-11,-40,-23,-37,-17,-8,-4,-6
-5,46,72,20,10,3,0,1
17,27,-28,16,-2,3,4,7
2,-4,-11,-38,-13,0,1,1
4,1,-21,13,18,3,2,3
11,3,7,17,13,5,4,4
-19,-28,20,-3,4,-3,-4,-5
2,32,13,2,-2,-3,-1,1
-2,-30,-21,-8,-10,-3,-2,-1
15,78,28,5,1,-4,-1,1
-17,-28,-16,-14,-5,-1,0,-1
19,6,3,-3,-2,1,0,-1
-2,-17,0,-1,1,1,-1,-5
-7,-33,-15,2,-2,-1,-1,-3
-4,3,-9,-8,-4,2,-14,10
9,-13,34,18,11,4,31,-2
7,9,-7,-14,-7,-5,-10,8
-56,-17,-7,2,-1,-15,-94,3
42,35,10,11,7,23,104,-41
-23,-9,-1,2,9,17,-17,25
16,14,-7,-11,-8,-4,-2,-2
-14,-16,-4,0,-1,-2,-11,2
-8,-18,-6,-1,-1,-17,-28,-1
-50,8,-3,-7,-5,-7,-33,-25
-44,-10,8,1,-3,-3,21,-10
69,4,-9,-2,-3,2,29,21
44,12,16,-3,3,15,13,36
-19,-6,-12,-1,3,4,20,-2
16,8,8,3,-2,-4,-26,-11
20,9,-3,0,-1,-4,1,0
-39,-2,-4,-1,-1,-4,-5,-13
5,1,2,-2,-3,-4,-1,27
-23,-10,-2,-1,1,-2,-15,-15
43,6,-2,0,-2,5,26,-7
-29,-22,-3,3,-1,-2,-18,2
50,25,3,2,0,-8,-12,5
13,3,-4,-5,-5,1,7,5
7,10,-6,-8,-4,2,15,0
-26,-22,-6,-10,-5,-6,-19,1
-59,-37,15,16,4,-3,-3,-23
-13,29,1,16,3,4,10,6
-15,-25,-38,-49,-9,3,-1,-12
45,46,90,54,12,-3,-14,2
27,29,-49,-24,-8,-7,1,-11
1,-80,-19,-31,-7,1,0,3
-17,45,-3,19,5,3,6,7
-68,-15,-30,-26,-6,-6,-8,-12
22,-6,27,9,-2,-2,1,0
7,15,-44,-8,-4,-2,-1,6
-4,-12,35,3,-4,-5,0,-4
28,9,-17,-6,-1,-3,-3,7
15,21,-12,12,5,4,1,1
-16,-24,24,-3,-4,-6,-7,-7
-1,11,6,9,1,1,3,-1
1,12,0,7,0,-4,-6,1
-15,-21,-9,-13,-7,-6,-29,-14
18,2,-8,-4,-8,-7,9,102
-2,-4,2,12,4,6,1,-8
-3,-12,0,-4,9,14,43,31
10,7,-2,-2,1,5,11,11
18,21,15,1,-9,-8,-39,-21
-4,-6,13,9,11,-5,-15,52
-15,-1,-22,-9,0,2,29,-83
12,-1,14,-3,0,-7,-36,26
-11,9,1,4,3,11,30,-39
-11,-17,-9,-5,-4,-2,-10,-13
-23,-23,-17,-5,-4,-6,-17,9
1,10,4,2,1,1,20,4
4,8,4,1,0,-3,-15,-16
75,6,-9,-1,-5,-3,12,-15
-8,-6,-4,-6,-3,-3,-20,21
11,7,12,1,-4,0,5,-11
-20,-10,-17,-5,1,3,4,2
-66,-7,10,-3,2,6,14,-6
45,3,-50,2,-3,-2,-17,0
-14,-6,37,5,-5,-5,1,-2
-2,31,-57,-59,-5,4,7,6
8,7,40,64,31,17,14,10
34,33,-30,-26,-12,-10,-20,4
-40,-4,13,16,7,3,10,-11
17,-54,-32,-33,-14,-7,-3,-1
-18,37,-35,-24,-14,-7,-2,-4
-39,-28,28,-10,-9,-5,-11,-9
21,-19,20,24,6,2,4,3
17,34,50,9,5,0,3,1
-9,-28,37,46,10,1,-3,-5
-7,8,41,8,-1,-2,-4,4
-11,-8,-48,-33,-10,-6,0,-2
-7,-12,17,13,1,-4,-6,-10
-9,-22,-34,-18,-8,-6,-2,-8
-3,4,2,-6,-4,-4,-5,4
3,2,23,2,2,0,3,-1
5,7,-69,12,4,2,1,2
-2,11,12,-22,-9,-4,-3,-5
-5,-25,6,3,2,1,-1,2
12,41,-28,-5,1,1,1,2
-11,-15,14,16,2,-1,1,-5
48,-14,-5,-11,-7,-1,-1,-2
-58,3,-18,-1,0,0,-2,-8
14,1,-9,-5,-2,-2,1,-1
0,13,28,5,1,0,0,2
-9,-27,-37,-12,-5,-2,0,-2
17,3,56,13,4,3,1,7
7,-11,-76,-15,0,-1,0,0
-9,11,14,10,0,0,0,-2
6,-6,3,-5,-1,-2,-1,-1
3,-7,-9,-1,-1,-4,-18,2
-18,-18,14,-7,-9,1,37,17
-7,-4,5,8,7,3,-16,-41
-7,9,-1,-4,-1,-1,-3,0
6,-7,-9,1,1,1,5,4
4,3,1,-5,-3,-2,-11,-1
7,0,4,5,0,1,5,9
-20,-3,17,-2,-3,-1,1,-4
5,17,-25,-4,1,0,-2,2
5,-3,2,-3,-2,0,-6,-2
2,-2,6,2,-3,-1,6,5
-24,-10,-6,-5,-2,-1,-7,-5
44,-11,11,-2,-2,-2,3,5
-16,1,-22,-4,3,0,-3,-5
18,10,9,3,2,-1,0,4
-5,-1,-9,-11,-4,-2,0,0
-2,0,-6,12,0,1,3,1
4,-10,13,-8,-2,-4,-7,-7
-14,7,-4,-1,-3,-1,-2,2
-19,4,10,4,3,-1,0,-3
9,0,-7,-5,-1,-1,1,1
-32,-4,1,-4,-1,-2,-7,-8
-10,-5,-6,-2,-7,-1,2,7
8,-20,27,10,1,-1,-2,-1
22,61,-12,-9,2,0,1,-1
10,0,-1,-9,-4,-2,-5,-1
5,-5,1,24,5,1,2,0
8,3,20,8,-1,1,1,2
-9,-10,16,8,3,2,0,0
-19,-7,-3,-7,-3,-1,-2,-3
18,9,-2,-9,-3,-3,0,2
-36,-13,-24,-11,-2,-3,-2,-6
-4,-7,-4,-1,-1,-1,-1,2
24,15,-14,2,0,0,1,2
-14,-16,-2,-3,0,-1,-2,-5
21,17,-1,1,0,0,0,2
-17,-27,-17,-6,-3,-2,1,-2
-14,0,23,7,-1,0,-1,-4
-7,-3,-4,-5,-2,-1,-2,-2
14,6,-12,-4,-1,0,0,2
-20,-13,-3,-1,-5,-2,-3,-5
-2,-25,4,-3,-1,-1,-3,1
21,63,6,23,11,4,5,9
14,-11,-10,-5,-3,-2,0,2
5,-10,-10,-6,-3,-3,-3,-5
-33,0,-2,1,-2,-2,-3,-8
2,-11,8,-13,-4,-2,-3,-2
10,8,0,1,1,0,1,0
-26,-12,-18,-2,0,-1,0,1
21,2,17,0,-1,-1,0,-1
-10,-14,4,-7,-5,-2,0,-1
0,15,-4,0,0,-1,-1,-1
11,-5,1,3,0,-1,0,-1
-1,12,-1,4,1,1,0,1
-26,-6,4,-3,-3,-2,-2,-4
-7,-4,-9,-3,-3,-2,-2,-3
-7,6,11,1,0,0,0,0
13,4,10,4,2,-1,-1,0
1,-8,-11,-6,-1,-2,0,0
-3,-1,0,-3,-2,-2,-1,1
12,3,-1,-1,0,-2,-1,-2
30,-10,0,4,-2,-3,-5,-4
12,18,8,-12,-7,-1,-2,2
-7,4,-31,5,0,1,0,-2
25,3,9,4,4,0,0,2
-8,-7,-4,6,1,1,1,2
1,-8,4,-7,-2,-1,-2,-2
3,3,4,-5,-4,-3,-1,-2
-8,-5,-15,-5,-3,0,-1,-2
-7,-2,1,0,-1,1,-1,0
-2,-6,-2,-1,-1,-1,-1,-3
-2,-3,-6,-7,-2,-1,-1,-3
-16,0,8,2,-2,-1,-2,-1
-16,-12,-2,-2,2,0,1,4
6,6,-3,-3,-2,-1,-2,-2
10,-9,8,6,5,3,0,2
-11,-3,-16,6,-4,-3,-2,-2
17,-5,-9,-12,-3,0,0,1
-12,22,57,38,14,4,1,3
-4,13,9,-8,0,-1,0,1
-9,-3,-12,-12,-4,-1,-1,0
-26,-36,-28,-16,-13,-6,-2,-5
18,23,5,6,8,1,0,1
1,0,-11,-4,1,0,-1,-1
3,4,36,-4,-12,-1,0,0
-13,-5,-16,14,4,2,0,-1
1,-22,-26,-12,6,-2,-3,-3
-13,-7,4,4,0,-2,1,0
-1,2,2,1,4,0,-1,0
9,-2,9,-14,-7,-5,-6,-6
-1,-1,-8,8,-6,-1,1,0
4,12,1,5,0,0,-1,1
2,-7,0,-1,1,-2,-1,-2
-2,12,-5,-13,-4,-2,-2,0
-8,-22,11,9,4,1,1,-2
-25,17,-11,-7,-6,-4,-5,-5
58,-11,-13,-9,-5,-1,-2,-1
-2,20,-1,4,5,1,0,1
-7,-21,-32,-22,-11,-6,-4,-5
-3,2,5,-8,0,1,2,0
0,9,6,6,4,2,-1,-3
12,11,28,28,9,5,2,4
-3,-25,-11,-17,-8,-3,-2,-2
0,-22,-13,-4,-4,-3,-1,-2
-7,5,19,6,3,1,0,-4
-8,11,-18,-6,0,1,2,3
-5,8,-13,-4,-6,-3,-2,1
23,30,26,3,1,2,-1,3
20,-6,-27,-4,-2,-1,2,6
1,-7,11,2,0,-1,-2,7
-2,-4,13,-2,-5,-3,-19,-9
-5,-9,-20,-6,-16,-7,5,-38
-7,12,-2,9,40,19,21,-1
-3,-3,3,-1,1,-1,20,14
-1,-6,-6,-4,-14,2,5,6
-4,-11,6,3,0,-11,-15,3
-17,-4,-1,-1,-20,-15,6,-1
2,1,4,-7,-5,-3,-20,-4
-8,-3,-1,14,5,-1,6,0
7,-6,-4,-6,1,3,6,8
-25,-11,3,6,-4,-3,-12,-7
8,9,2,9,15,5,2,-2
6,3,-2,-12,-16,-8,-3,0
-6,-6,3,2,-1,-1,-2,2
-13,-12,-10,3,8,7,-2,2
11,9,-4,-8,-19,-10,-2,-2
-17,-9,-16,-24,2,0,2,-16
2,-10,12,25,13,8,2,9
8,39,13,-8,-5,-3,-4,7
-39,-12,-70,-40,-11,-2,0,-8
3,-5,33,29,8,2,3,4
20,23,34,13,15,8,3,10
9,-20,-1,-14,-12,-3,-5,-2
8,40,19,-4,-3,-3,-2,-5
-1,-21,-30,23,11,6,5,10
-35,-56,-42,-34,-10,-5,-3,-8
-14,46,18,24,4,0,-1,-3
-47,-29,-29,-7,-13,-4,-2,-5
82,45,81,33,31,14,7,14
-18,-26,-5,1,-5,-4,-3,-6
-8,-86,-63,-15,-10,-10,-9,-5
15,89,0,3,2,-1,1,3
-30,-42,-32,-32,-27,-18,-9,-15
-5,5,-25,-4,0,-3,-1,0
27,10,5,-5,-1,1,1,5
14,-5,24,10,-11,-8,-2,0
-6,19,9,22,28,13,4,-1
3,-31,2,-3,1,-3,-1,-2
-21,-1,0,-12,-6,-1,3,20
13,-6,22,20,7,1,-21,-53
-2,10,-7,-10,-8,-2,8,8
1,17,-4,-5,-35,-35,-3,12
-1,11,5,10,44,48,15,6
9,-27,9,0,4,0,1,8
-1,10,-8,-6,0,-2,-4,11
-4,-1,-13,-11,-15,-20,-31,-44
2,17,15,4,-16,-1,7,27
7,-13,1,-12,-42,-22,-22,6
-14,-11,-25,-24,-4,-1,22,7
13,23,17,27,54,52,23,36
-1,0,8,3,19,10,-5,-16
-2,-12,8,12,26,10,9,-3
-5,3,-11,-21,-46,-37,-25,-1
-3,-3,2,-3,-24,-16,-2,-2
5,7,-3,1,-3,-5,6,-10
-2,-11,6,3,1,-4,-2,4
-3,4,-3,-3,-2,-2,-4,-4
-1,5,5,-1,7,7,9,-4
2,-9,-11,-13,-2,-6,-8,-10
43,-12,-18,-1,1,2,8,18
-11,12,26,23,10,11,2,-6
-17,-4,-2,-9,5,11,5,-5
33,-1,-13,-1,-23,-24,-11,2
12,7,28,5,5,7,6,5
-40,-21,-10,-11,-2,3,-1,-10
46,1,-93,-62,-12,-5,-4,5
-89,0,112,54,13,2,3,-11
11,14,-97,-44,-2,1,2,-3
68,52,90,81,30,20,5,7
-37,-8,30,14,6,1,3,4
-11,32,-7,-52,-25,-13,-8,-11
-23,-7,16,27,21,13,9,4
-63,-60,-29,-14,-6,-4,0,2
45,20,-84,-51,-29,-15,-13,-9
38,14,24,68,37,13,6,5
-30,-12,-10,-18,-7,-9,-3,-5
3,12,3,-2,-2,-4,-3,-2
-22,-23,-31,-30,-10,-4,-4,-4
8,62,3,-1,-9,-8,-5,-3
-23,-97,-42,11,5,1,0,0
13,73,16,-12,-9,-9,-11,-11
-3,-39,36,30,7,3,3,1
9,19,-10,-24,-17,-13,-9,-6
-4,-50,1,21,8,5,1,-1
21,42,-29,-45,-9,-6,-4,-5
-11,-25,48,46,14,5,3,0
1,17,9,-17,-12,-5,-5,-1
-8,2,50,37,9,4,4,-1
10,-4,-18,-22,1,3,0,-1
-13,-30,-41,-1,4,6,5,6
-7,26,16,-6,-12,-12,-11,-12
-3,-32,22,-12,-8,-7,-7,-3
5,-66,-69,-15,-6,-2,-4,-5
-5,34,23,10,7,5,6,3
16,19,-26,-12,-3,-1,2,5
-22,-24,23,-15,-14,-11,-12,-15
0,10,27,23,12,6,3,6
2,-62,-30,-8,-6,-4,-5,-4
-23,-111,-39,-6,1,2,2,-3
9,102,18,-8,-7,-4,-4,-4
-34,-84,-9,-12,-6,-2,-1,-5
0,69,5,-6,-8,-3,-4,-4
18,23,-1,-2,-5,-6,-5,-2
-25,-111,-34,-1,6,6,5,3
1,127,50,2,-1,-2,-3,-9
-2,23,38,-1,-3,-5,-4,-4
5,-27,-39,-3,0,1,5,4
21,25,49,26,14,7,6,10
-36,-100,-60,-21,-7,-4,-4,-10
-2,39,29,8,4,-1,0,-2
-20,-34,-3,-2,2,4,3,-1
9,7,-34,-10,-6,-1,1,0
13,6,-27,-6,2,-3,0,-2
14,61,57,15,0,-1,-3,0
-19,-60,-20,-7,-5,-3,-17,11
-12,-25,-15,-11,-6,-3,16,-11
8,-29,-3,8,13,8,-10,33
1,-34,-11,10,21,13,19,-11
0,21,-4,-3,-18,-22,0,-4
14,50,8,-20,-68,-60,-75,63
-8,-14,-14,-14,-48,-10,51,-49
10,10,26,36,87,43,20,-52
3,-7,2,18,81,76,18,-12
11,36,12,13,58,30,60,-15
16,15,4,-9,-39,-39,-33,25
-8,-6,-10,-14,-51,-55,-9,22
-1,4,4,0,2,22,-4,-1
1,29,-7,-8,-21,-24,-30,-19
1,13,7,20,76,66,7,-6
9,19,9,-1,-19,-16,-10,4
3,-4,-7,-7,-27,-38,-6,14
-3,12,1,-4,-4,29,7,-2
-15,10,-1,-8,-23,-34,-6,-4
-2,-12,-7,1,-3,7,-1,9
-10,0,-6,-5,-9,-12,-2,-10
-1,5,-1,0,7,3,9,-7
29,-7,-14,-13,-4,-4,-1,-2
-48,-15,-1,-3,-11,1,-9,9
-6,-1,1,-6,-17,-11,2,-5
19,29,-10,-16,6,3,6,0
16,3,15,33,14,7,-2,13
-9,-25,-2,-7,-7,1,0,6
-35,4,-17,-7,-5,-5,3,-2
0,2,9,9,2,5,1,-5
-1,24,4,-14,-1,-6,-4,-1
-15,-13,9,13,3,7,0,2
20,-13,-43,-28,-17,-9,-1,-4
17,28,57,49,14,1,0,7
-22,-38,-34,-23,-8,-2,-5,-9
6,38,66,42,10,6,2,4
20,6,-1,-14,-9,-6,-2,2
-5,-5,-16,-9,4,-1,-1,-4
3,-8,-8,-5,-1,0,2,1
5,-19,-17,-13,-7,-2,-4,-1
1,33,15,6,-4,-8,-1,2
2,2,-8,-8,-1,-1,0,-5
-9,4,15,10,2,-1,0,-2
4,-5,-33,-19,-10,-5,-5,0
7,3,12,11,1,-2,-2,-1
-11,4,-3,-5,-4,-3,-3,-3
-4,0,4,4,4,2,-2,1
8,4,-6,-5,1,-1,-3,-2
7,-2,2,4,2,-1,-3,-2
-14,-2,3,-2,-1,0,-2,-3
15,-9,-6,-5,-2,-3,-4,-1
29,24,4,-5,-8,-3,-2,1
-11,-3,10,5,0,2,-1,-6
7,6,-13,-7,4,2,-1,-1
-9,1,5,2,-2,-1,1,0
-4,-13,-21,-11,-4,-3,-2,0
-19,-12,-6,-7,-2,-1,0,0
12,3,-4,-1,-5,-3,1,-1
-10,8,17,11,5,2,1,0
9,-3,-13,-6,-1,0,0,1
19,16,13,-1,-1,-2,-1,1
2,1,-3,-8,-2,1,0,1
-7,-14,-9,-8,-2,-2,-3,-2
5,-1,-7,-4,-5,-4,-4,0
-1,-2,-5,1,-1,-1,-2,-1
-10,-10,-4,-2,-2,-1,1,-2
10,10,5,2,-1,-1,0,0
-2,-2,-8,-7,-4,-2,-1,0
0,-23,-24,-11,-2,-3,0,1
-7,31,-15,-11,-5,-3,-2,-2
-4,-8,55,48,14,6,4,7
7,-19,-6,-16,-7,-1,-2,-4
5,-1,5,5,12,4,2,0
-3,-10,-19,-9,-5,-5,-2,-3
31,44,-12,2,0,0,1,4
-36,-38,-1,-20,-5,-3,0,1
35,54,18,21,6,4,1,4
-31,-54,1,1,-3,-1,-2,-5
24,-8,-21,-13,-7,-1,-3,-1
1,17,21,7,0,0,-1,-2
-15,-32,-31,-6,-3,0,-1,1
13,62,32,5,3,2,0,3
-24,-45,-6,-13,-6,-4,-5,-7
12,40,-1,17,6,3,3,3
-31,-27,3,-2,-3,-1,-3,-5
28,29,17,0,-2,0,0,3
-51,-52,-27,-15,-5,-4,-4,-11
13,31,19,1,0,2,1,1
2,-7,-8,6,4,0,2,4
-10,9,13,7,3,1,0,-2
3,29,-4,0,0,2,4,4
-70,-59,6,-1,0,1,0,-4
23,40,22,12,-4,-5,-4,0
47,36,-36,-16,-8,-7,-7,-1
2,24,46,9,6,5,4,6
42,-30,-39,8,7,4,4,13
-48,15,16,-16,-13,-9,-8,-13
23,-25,-20,3,3,0,-5,-5
-14,4,-31,-11,-4,-1,-4,-10
23,74,36,27,4,-1,-2,3
11,-64,-19,-23,-7,-4,-3,-5
-18,-3,10,8,1,0,4,4
-11,-32,-10,-3,0,3,5,4
-13,14,15,-8,-5,-4,-5,-9
3,36,13,11,5,4,6,7
-36,-96,-37,-9,-6,-4,-7,-7
10,-6,-18,-15,-10,-10,-10,-9
7,13,-41,-6,-2,0,-1,0
14,37,38,8,1,-2,-3,0
-11,1,-3,0,2,5,6,3
0,-50,-7,-1,-2,0,1,-1
-3,18,-5,-3,-1,-3,-2,-4
12,72,33,8,3,2,4,5
-5,57,34,4,-4,-2,1,-2
7,109,13,-3,-2,-3,-4,-2
-10,-13,-15,-6,-4,-4,-3,-8
0,-27,13,-4,0,4,2,1
5,-2,18,9,2,3,2,2
-1,16,-12,-6,-7,-3,-3,0
-6,-8,13,-3,-2,-1,0,-3
-14,-74,-39,-6,-3,-3,-3,-5
-4,-6,1,2,2,1,0,-1
-5,-15,-8,-1,1,1,2,1
5,-33,-4,-4,-1,-1,-2,-1
2,25,8,0,-4,-4,-5,-1
-8,6,8,-3,-4,0,-1,-1
4,-14,3,8,2,2,1,4
5,4,7,-6,-8,-18,-3,-4
-2,-8,-14,-3,-12,7,-5,-4
-3,-1,-5,-1,11,13,11,4
2,-5,9,4,7,-1,1,0
-4,-9,-9,1,10,16,1,2
-7,-19,-16,0,0,-5,1,0
0,-10,-7,-6,-19,-17,-10,-2
1,8,3,-7,-22,-2,-2,1
-8,-12,3,5,11,-4,0,-3
-21,-13,-4,4,20,5,5,3
13,7,-12,0,5,4,0,1
-13,3,20,7,4,-3,0,-4
-4,13,0,8,-11,-6,-4,-1
-4,-11,-12,-14,-4,3,0,-2
-31,-24,-7,9,5,-2,4,2
6,7,-1,-4,2,4,0,1
-39,-14,-5,-9,-10,3,-1,-2
37,-16,1,-3,-3,-6,3,3
-47,2,8,8,6,5,-2,-7
10,7,-5,-4,-3,-3,-1,2
-17,-25,0,1,3,6,1,-1
28,21,-12,-4,-4,-4,0,3
37,-20,-36,-28,-9,-3,-3,1
60,69,61,28,8,5,1,6
-28,-37,-1,10,4,-2,-2,-8
-3,-4,-4,0,2,1,-1,-1
25,-5,0,-2,-5,-3,-1,3
-24,-18,-34,-14,-2,-3,-1,-4
-48,-13,-9,-13,-6,-2,-2,-2
9,-3,-6,2,-8,-5,-3,-1
29,12,-12,-11,-2,-3,-4,-4
-2,7,28,16,6,0,-2,-2
2,-25,3,-9,-5,-6,-2,-1
-49,-11,-8,3,1,0,0,-4
-8,-2,-7,-8,-2,-2,0,-1
-93,-28,-22,-13,-5,-4,-4,-10
60,61,20,8,-3,-2,-1,6
14,-28,-19,-14,-4,-3,-2,-4
7,22,25,16,-1,-3,-5,-6
-51,-52,-21,-6,0,-3,-5,-10
28,33,24,10,4,3,3,7
2,-46,-24,-12,-4,-3,-4,-3
-8,81,20,5,0,-2,-1,4
28,-37,-18,0,0,2,3,3
21,-10,-21,-16,-7,-6,-5,-5
-2,33,16,10,3,1,-1,-2
-21,25,8,0,-2,-1,-1,-5
-4,-87,-45,-14,-3,-2,-2,-3
69,99,4,-6,-5,-3,0,7
-20,63,20,6,-3,-2,-3,-4
-7,-8,3,0,-1,-2,-2,-1
5,20,-1,-7,-6,-2,1,-1
22,-42,-9,3,2,3,0,-1
-8,5,15,9,7,2,3,4
9,-35,-4,-1,1,0,2,2
12,35,18,4,1,0,1,3
6,48,4,-6,-5,-5,-3,-5
12,-7,-22,-4,-2,-1,-1,1
-5,-5,6,0,-1,0,0,-2
12,-13,-1,-1,-4,-3,-2,1
-32,-11,1,4,1,0,0,-3
-25,-17,6,2,0,0,-1,-2
-5,-96,-32,-3,-2,0,2,3
8,41,22,-4,-4,-3,-3,-1
-7,12,-16,4,4,3,2,2
28,6,7,-7,-2,-2,-2,-4
-9,-18,-1,3,-1,1,1,1
7,25,6,1,2,-1,1,2
22,-16,-6,-3,-3,-4,-3,-4
-19,-7,-1,0,1,1,0,1
6,4,5,-3,-1,0,-1,-1
32,12,-14,0,0,0,1,5
-25,-3,6,-5,-3,-1,1,-7
14,-11,5,4,1,1,2,8
9,58,13,-1,-3,-3,-4,-5
4,-17,-29,-4,0,0,0,-1
-74,-36,-3,1,1,2,1,1
27,3,6,5,1,-1,0,0
-12,-9,5,-2,0,1,0,0
9,18,4,-3,0,1,-1,-1
-5,-34,-7,0,-2,0,0,-2
-26,6,-3,-3,-4,-4,-1,-4
1,8,4,11,2,-2,-2,-2
1,-7,-1,0,0,1,0,4
-1,-81,-22,-8,-3,-3,-1,0
-7,28,11,-11,-5,-3,-3,-3
-29,-6,-10,9,3,-1,-2,-7
-51,34,22,10,3,0,-1,-1
36,58,18,4,4,2,1,7
16,-21,-17,-5,-2,-2,-1,-3
-31,-22,-7,-3,-2,-1,2,2
31,12,-3,-3,-4,0,-3,-3
27,33,-1,1,2,0,-2,1
-28,-8,-9,-4,-1,0,1,-2
6,-3,0,-11,-4,-2,-1,-1
6,15,5,-6,-2,-2,-2,-1
-4,-59,-14,8,0,-1,-1,-3
32,-27,4,0,0,-1,1,0
10,14,-6,-2,0,0,-1,0
-12,14,-6,-12,-7,-4,-4,-9
-8,3,-3,-2,-1,-1,-2,-1
-3,22,8,10,4,0,2,3
-16,-27,-18,-13,-5,-2,0,0
8,3,16,24,5,0,2,0
30,52,10,-5,1,1,-1,1
-53,4,-5,0,-2,-2,-4,-7
9,-30,2,-7,0,1,1,0
-3,-8,5,3,2,0,0,3
-5,-6,-9,-9,-4,-1,0,1
0,-37,-16,-4,-6,-3,-4,-5
5,7,-6,-3,-2,-1,1,1
-2,-21,-8,-6,-2,-1,-2,-8
-15,0,7,12,3,2,1,-3
7,-19,-12,-14,-1,1,3,2
4,46,33,21,5,1,-1,0
4,-37,0,-6,-3,-3,-3,-1
17,34,21,18,6,3,1,-1
-1,-27,0,5,0,-2,-3,-2
13,0,-12,-7,-2,1,1,4
-20,18,0,-7,-4,-1,2,3
-2,2,5,-2,-2,-3,-2,-4
6,51,-21,-2,0,2,2,4
-6,16,39,9,-4,-5,-6,-6
16,23,-2,2,0,0,-1,0
-24,-30,-15,-9,-3,-3,-2,-6
9,4,5,8,5,4,3,2
-3,-6,-13,-7,-2,-1,0,1
4,-1,-5,-4,-5,-2,-3,-4
1,-17,-4,-5,-8,-4,-4,1
6,17,11,1,-2,-10,-2,1
3,-34,-12,-6,-14,-4,-1,0
-7,-5,0,3,18,6,-11,45
6,-6,-6,-6,-4,1,12,-5
5,-5,3,-3,-7,-13,-3,-30
2,-11,-8,0,6,17,2,-7
9,-13,-2,2,-4,-16,1,25
1,7,-1,-4,-5,-3,-7,6
-13,1,5,2,1,-2,1,0
18,8,-5,-1,-3,-7,-9,8
-5,-3,-2,-4,-2,5,0,-26
-6,-6,-4,-6,-3,1,-3,3
-8,-8,4,0,-8,-7,1,-2
46,-8,-6,0,5,-1,2,20
-30,-9,-3,1,2,6,10,1
-25,-28,-3,-3,3,-2,1,-2
54,21,-2,-2,-2,4,-11,-6
-11,-13,-7,-6,-12,-6,10,3
2,-4,3,6,14,4,16,-10
48,14,-6,-3,2,-1,-6,-2
10,-17,-3,-4,5,8,9,19
-69,-1,-3,-2,-1,-7,-8,-22
17,-1,10,-2,-8,-4,-7,-16
-48,-12,4,6,-1,4,4,-2
30,27,0,-3,-6,-2,-9,-3
26,3,-4,-6,10,4,3,1
10,18,-15,-1,-6,-1,-4,-5
-20,-13,6,-8,1,2,-1,3
12,26,24,31,5,3,4,5
-5,0,7,12,7,1,-4,-3
30,-3,-52,-19,-11,-5,-2,3
-17,-26,-75,-62,-28,-17,-12,-14
37,6,3,-67,-15,2,2,8
42,92,-9,51,13,-1,0,0
26,-73,98,95,35,18,6,11
31,116,105,104,46,20,16,17
-36,-82,-50,-23,-10,-4,-4,-1
9,-19,-75,-41,-20,-11,-9,-5
-17,18,-46,-58,-23,-11,-4,-9
50,-10,-43,-51,-22,-13,-5,5
-4,86,-24,8,-1,-2,-3,0
-30,1,51,10,0,-3,-3,-6
-32,-38,-59,1,-7,-9,-8,-10
4,76,64,51,21,17,12,11
-7,72,87,60,32,9,-2,-2
-16,-73,-4,-14,-4,-2,-4,-10
-9,33,11,-33,-25,-21,-21,-20
0,-18,-86,-29,-8,-6,-6,-4
-9,8,16,35,4,3,5,4
-9,-8,-70,-36,-13,-8,-6,-6
-7,43,59,10,6,6,6,5
5,-5,-12,24,1,-6,-7,-10
-41,-44,17,7,3,3,5,1
30,13,11,-5,0,-2,-2,2
20,43,-17,-26,-9,-3,-3,-2
